Year,Month,Day,Hour(UTC),Minute(UTC),Second(UTC),Latitude (deg),Longitude (deg),Altitude (km),Cd,Aref (m2)
2022,2,6,22,51,33.088948,-3.47042790153827,-139.467335280277,223.56560863997,6.06966668988341,1.97475078738722
2022,2,6,22,52,33.087102,-6.73790062247144,-137.267013965536,224.976890251408,6.10021374190353,2.01692184027116
2022,2,6,22,53,33.086977,-9.99113408877794,-135.03483720784,226.734487381095,6.1361246537088,2.05638040783328
2022,2,6,22,54,33.086888,-13.2231719899978,-132.754413036644,228.824933219693,5.91155471209274,1.66641881923939
2022,2,6,22,55,33.08747,-16.4267836917368,-130.408413668321,231.232151291489,5.8688108066606,1.51492190833293
2022,2,6,22,56,33.08837,-19.5941232114861,-127.978401419691,233.934883468253,5.85256488221889,1.38699109095965
2022,2,6,22,57,33.086489,-22.7164704188371,-125.444615480589,236.908479850852,5.86855976413565,1.39220690449229
2022,2,6,22,58,33.086533,-25.7845464533102,-122.785268581704,240.128878255545,6.00559338336449,1.71866810316353
2022,2,6,22,59,33.093159,-28.7878658711558,-119.976570154316,243.569961397247,6.2038555751567,2.04013325224545
2022,2,6,23,0,33.086241,-31.7132558591194,-116.993817988817,247.202504451851,6.32717822356036,2.19536027569849
2022,2,6,23,1,33.087185,-34.5478239129142,-113.808153030062,250.996564681683,6.37358946360268,2.2392331442767
2022,2,6,23,2,33.085858,-37.2750229729201,-110.390339009517,254.920175895388,6.35359523933438,2.19890894684232
2022,2,6,23,3,33.091414,-39.8767526610709,-106.708758508319,258.942718664145,6.12502427640707,1.82777549983386
2022,2,6,23,4,33.086118,-42.3310045679094,-102.733342083672,263.031295197306,6.10288805334911,1.75662141694621
2022,2,6,23,5,33.08556,-44.614235034779,-98.433824325623,267.155514525975,6.0324430126688,1.54111675479039
2022,2,6,23,6,33.087758,-46.6991800637881,-93.7860049970098,271.284176318655,5.9795424408969,1.15004223329163
2022,2,6,23,7,33.089984,-48.5559808984679,-88.7750898593149,275.387975624224,5.9980822680864,1.29167528500213
2022,2,6,23,8,33.085382,-50.1529984871426,-83.4013508376265,279.437042614078,6.00771862348184,1.30341691124717
2022,2,6,23,9,33.085931,-51.4589096656239,-77.6836864334693,283.405937171592,6.01115830752479,1.27918108399073
2022,2,6,23,10,33.085099,-52.4439530714033,-71.6676073264555,287.269214862064,6.0235464050868,1.32491207634174
2022,2,6,23,11,33.084961,-53.0834131623281,-65.4244986723277,291.003995850329,6.02861492975877,1.33185627831378
2022,2,6,23,12,33.084838,-53.3602156067755,-59.0495948935219,294.589500376794,6.01837433962408,1.2495724305363
2022,2,6,23,13,33.084717,-53.2672673947788,-52.653165087066,298.00779619879,6.02069436221283,1.25613087048596
2022,2,6,23,14,33.084635,-52.8084893119321,-46.3481159800944,301.243115627641,6.03511755721512,1.34804488419856
2022,2,6,23,15,33.085377,-51.9982872745913,-40.236739564094,304.282428838939,6.02570045083966,1.29102238654261
2022,2,6,23,16,33.084431,-50.859700334724,-34.4007908956363,307.114858808236,6.03061175328476,1.32653904335375
2022,2,6,23,17,33.084257,-49.4215123351283,-28.895439711019,309.732100474648,6.03375799363603,1.35634956924954
2022,2,6,23,19,33.085573,-45.7737630294731,-18.9716481970075,314.300626774132,6.02771407295705,1.36076210369425
2022,2,6,23,20,33.083846,-43.6273261805854,-14.5506029053384,316.24638160799,6.06931901243227,1.54483631070519
2022,2,6,23,21,33.085025,-41.3043142076494,-10.4653997816042,317.966347370319,6.06861723489744,1.55358832445842
2022,2,6,23,22,33.083678,-38.8303010028674,-6.68878211038681,319.463208624457,6.09126823287305,1.63075921346132
2022,2,6,23,23,33.08366,-36.2273919499018,-3.18991171572027,320.740726569564,6.04365401061179,1.47727429527
2022,2,6,23,24,33.083449,-33.5149667187893,0.0622388042956019,321.804361437904,6.07645681050404,1.55840201473256
2022,2,6,23,25,33.083306,-30.7096661913362,3.09785255633036,322.660643695747,6.22009549341286,1.88351116358614
2022,2,6,23,26,33.083112,-27.8258319553096,5.94530863400315,323.316877980906,6.26811483954234,2.00269704169671
2022,2,6,23,27,33.083148,-24.875812065793,8.63087207211511,323.780954709364,6.09347433149108,1.66898874682118
2022,2,6,23,28,33.082815,-21.8703513655684,11.1785759613687,324.061326667761,6.06389001872665,1.6043323112882
2022,2,6,23,29,33.082742,-18.8187775952919,13.6104273089349,324.166687666213,6.08252363844468,1.66809976816459
2022,2,6,23,30,33.090913,-15.7289343667165,15.9468399259917,324.105397527004,6.04251970742464,1.55671597047748
2022,2,6,23,31,33.082479,-12.6094850272796,18.2053617464376,323.885528123969,6.04118039792643,1.55733123533302
2022,2,6,23,32,33.082679,-9.46581976555762,20.4041249732075,323.515007563964,6.02210042146521,1.49411307630108
2022,2,6,23,33,33.08955,-6.30421308266977,22.5591553037227,323.001142707789,6.01642317018678,1.47436057001948
2022,2,6,23,34,33.082172,-3.13158387419314,24.6850533761225,322.351194182311,6.01897577394596,1.4943284109094
2022,2,6,23,35,33.08195,0.0476214129085238,26.7974220809097,321.570672800886,5.98672311476224,1.26690473020991
2022,2,6,23,36,33.084303,3.22769367728226,28.9106997279837,320.663625594048,5.98398345389464,1.27643059077408
2022,2,6,23,37,33.082017,6.40276385446125,31.0392553243269,319.633711799648,5.97932036429827,1.38174146575652
2022,2,6,23,38,33.081618,9.56755564738381,33.1982289570181,318.483562453098,5.98383614803716,1.45804817628619
2022,2,6,23,39,33.082193,12.7161344161082,35.403053392651,317.214953965942,5.99945530093822,1.56976471349649
2022,2,6,23,40,33.081396,15.8420937742174,37.6699326680742,315.828327260732,5.97566931604064,1.55074098592563
2022,2,6,23,41,33.081222,18.9386967866376,40.016337331838,314.323635747491,6.04780755007945,1.71265288209102
2022,2,6,23,42,33.08821,21.9987129067294,42.4613408648736,312.699574103327,6.3791668739342,2.21699077223528
2022,2,6,23,43,33.081732,25.0126141713974,45.0245633736103,310.955237290183,6.42405927615295,2.26379435963216
2022,2,6,23,44,33.080691,27.9717221516486,47.7292130834314,309.088932140181,6.22845440889882,2.01828853922457
2022,2,6,23,45,33.08063,30.864753905813,50.5997038754812,307.099327366306,6.12936058963807,1.87511702632172
2022,2,6,23,46,33.080614,33.6788868833635,53.6628663568298,304.984544490722,6.11270358561445,1.85793317077561
2022,2,6,23,47,33.08038,36.3992683437495,56.9477554148022,302.742828012754,6.10925656175211,1.8737893014221
2022,2,6,23,48,33.080304,39.0086571306072,60.4852734235848,300.373544273049,6.05558301565147,1.79215654893752
2022,2,6,23,49,33.080078,41.4870155032874,64.3072207089944,297.877015951523,6.02064309990863,1.73692804103117
2022,2,6,23,50,33.079908,43.8112707423096,68.4447593181402,295.25415600296,5.99947717856165,1.71529785490607
2022,2,6,23,51,33.079689,45.9551309549833,72.9257738937199,292.50723004322,5.98274783489043,1.69490716387847
2022,2,6,23,52,33.079722,47.8892627567647,77.7711260013812,289.639272979472,5.96701343670162,1.67723790893376
2022,2,6,23,56,33.078926,52.8853981924397,100.670404462319,277.080085381371,5.88559580275276,1.55099696399322
2022,2,6,23,57,33.078779,53.3014095733499,107.040411132778,273.715401773578,5.90924986130088,1.61851666122972
2022,2,6,23,58,33.079245,53.3451498063146,113.488672385543,270.28646105998,5.91095093702272,1.6357438380347
2022,2,6,23,59,33.082448,53.0141015433714,119.899379136293,266.809366890932,5.90698060382142,1.6396528207098
2022,2,7,0,0,33.078392,52.3172016598128,126.160077454809,263.302745914874,5.87967834712125,1.59258030650186
2022,2,7,0,1,33.07871,51.2732076234763,132.177752852632,259.785836196104,5.88220498023628,1.61691192942775
2022,2,7,0,2,33.078674,49.9085563965229,137.882834814198,256.280815239212,5.86035155591601,1.57738419246834
2022,2,7,0,3,33.077885,48.2541752368707,143.233731765332,252.810895639452,5.83744080753121,1.53040163613927
2022,2,7,0,4,33.078174,46.3426198896315,148.214138371319,249.400056472214,5.82572121405046,1.51471076705176
2022,2,7,0,5,33.080135,44.2059492134488,152.827538221853,246.074905357028,5.79606331832884,1.43189153128597
2022,2,7,0,6,33.077457,41.8745092236055,157.090952443243,242.862580224792,5.78074807615477,1.40334822856498
2022,2,7,0,7,33.077413,39.3753456092347,161.03103037029,239.789611064298,5.77733972228169,1.4149174997387
2022,2,7,0,8,33.077244,36.7328134005591,164.678103299089,236.883559112288,5.77836338017889,1.44087624394288
2022,2,7,0,9,33.077204,33.9681297197207,168.064160798726,234.171506585765,5.79790742519733,1.51090309014489
2022,2,7,0,10,33.076915,31.0997570625495,171.22069700116,231.679605013535,5.7866513184923,1.49966186679481
2022,2,7,0,11,33.079083,28.1435494983137,174.177806340242,229.432452359501,5.81532671890655,1.58677579506853
2022,2,7,0,12,33.078422,25.1136512671238,176.963110315979,227.453678249079,5.80793542605861,1.57613614779429
2022,2,7,0,13,33.076649,22.0220990319091,179.602349886194,225.764268455982,5.81409662755503,1.59604954393045
2022,2,7,0,14,33.076461,18.879419694191,-177.880892134597,224.384015205137,5.81737924816193,1.60461359286474
2022,2,7,0,15,33.078321,15.6950630448806,-175.465118678465,223.329768896355,5.82649630985219,1.62497030139665
2022,2,7,0,16,33.084642,12.4774343970507,-173.130469625618,222.615277638338,5.8412017420176,1.65511668336752
2022,2,7,0,18,33.076073,5.9749119905369,-168.633592904386,222.244946550531,5.88905893162489,1.72655491883977
2022,2,7,0,19,33.075815,2.70333452930783,-166.437200556002,222.600343957663,5.94672044344028,1.8194292738266
2022,2,7,0,20,33.07572,-0.572766504479654,-164.254293778291,223.318375899663,5.87670382446194,1.683497033826
2022,2,7,0,21,33.07557,-3.84689989342805,-162.069287557438,224.39585841452,5.87205958352849,1.65809755358709
2022,2,7,0,22,33.076837,-7.11265714336645,-159.866505433273,225.825970401258,6.15373303975055,2.09242305469367
2022,2,7,0,23,33.07691,-10.3632701455827,-157.630110308628,227.59847172118,6.29779743552832,2.2719556122112
2022,2,7,0,24,33.075345,-13.5918208159692,-155.343593227416,229.699823631508,6.00454011326719,1.85785014091548
2022,2,7,0,25,33.081418,-16.7914929239918,-152.989177039481,232.112868550919,5.83560583406512,1.3980291772513
2022,2,7,0,26,33.075088,-19.9533277138847,-150.549067859218,234.817264627523,5.83268631968022,1.28028959377519
2022,2,7,0,27,33.075037,-23.069647462774,-148.002459069275,237.790354389019,5.8643173194658,1.34533484405153
2022,2,7,0,28,33.075413,-26.130505358758,-145.327778072134,241.007195503438,5.93483873651825,1.54500578898163
2022,2,7,0,29,33.074924,-29.1249778679303,-142.501297418217,244.43897858946,6.04957339995465,1.78215956531635
2022,2,7,0,30,33.074741,-32.0407678763578,-139.497047354379,248.05720087231,6.1743569698123,1.9802186992932
2022,2,7,0,31,33.074514,-34.8636884378282,-136.286988481203,251.831781557213,6.19167379561601,1.98784208746752
2022,2,7,0,32,33.07443,-37.5774332538424,-132.84117103607,255.73144408327,6.18915412747827,1.96406128250317
2022,2,7,0,33,33.074267,-40.163193598208,-129.128455596297,259.725279380204,6.12330875932514,1.82412044581409
2022,2,7,0,34,33.074083,-42.5993931098257,-125.117745400633,263.781874847335,6.08219305068242,1.70999566926371
2022,2,7,0,35,33.075098,-44.8615314463536,-120.780051570965,267.870125935066,6.03669440138909,1.55699042147992
2022,2,7,0,36,33.08227,-46.9222813515531,-116.091477745276,271.95995133806,6.05359195028352,1.57827238667606
2022,2,7,0,37,33.07382,-48.7509422686399,-111.040187056341,276.020412825297,6.01463415738819,1.39780286880824
2022,2,7,0,38,33.073771,-50.3167035054458,-105.625871434458,280.02529270257,6.0215007230421,1.39596907272108
2022,2,7,0,39,33.073657,-51.5877389317421,-99.8717827227451,283.946897853121,5.99999553464008,1.15610055051376
2022,2,7,0,40,33.073525,-52.5348502919283,-93.8258357727973,287.761085260605,6.01019746885672,1.25089391467621
2022,2,7,0,41,33.073933,-53.1340030836184,-87.5624758523358,291.445318898838,6.01148110868814,1.19400781701197
2022,2,7,0,42,33.080063,-53.3691490112365,-81.1785490122676,294.979754466225,6.04675253417213,1.41904808173697
2022,2,7,0,43,33.075179,-53.2343836010444,-74.7870967589637,298.34582709833,6.11263148589078,1.62210076325343
2022,2,7,0,44,33.073698,-52.7349000505869,-68.4989543097877,301.528786348638,6.10717624359983,1.61234663328123
2022,2,7,0,45,33.07323,-51.8861791694868,-62.4148483067083,304.51550896293,6.06025133536897,1.46363311039651
2022,2,7,0,46,33.072786,-50.7120266786798,-56.6136194069092,307.295483136028,6.0715669782796,1.50711900876068
2022,2,7,0,47,33.072682,-49.2417289325153,-51.1476411830353,309.861217530202,6.05415744784213,1.45172191959243
2022,2,7,0,48,33.072566,-47.5072111225945,-46.0435316834504,312.207500758375,6.05064164335584,1.44713630659672
2022,2,7,0,49,33.072445,-45.540593215257,-41.306097123386,314.331249645285,6.048774825298,1.45150977448509
2022,2,7,0,50,33.07398,-43.3724051742279,-36.923824035456,316.23140963567,6.03945433743924,1.42799209143311
2022,2,7,0,51,33.072574,-41.0308565190135,-32.8749640615581,317.908786962165,6.0486493184875,1.47456446135301
2022,2,7,0,52,33.07211,-38.5408186342006,-29.1311115244633,319.365979540542,6.12219266905572,1.67374766186966
2022,2,7,0,53,33.073585,-35.9241621496725,-25.6614683707015,320.607015440614,6.16703738393618,1.78446638755438
2022,2,7,0,54,33.071856,-33.2001170118608,-22.4352430905869,321.637355805144,6.08540178534326,1.64201959269662
2022,2,7,0,55,33.072115,-30.3848313048426,-19.4221548812136,322.463745217824,6.05328584267496,1.54822738165297
2022,2,7,0,56,33.071537,-27.4925339553565,-16.5941931476997,323.093505013602,6.07182861438802,1.59671337776635
2022,2,7,0,57,33.071373,-24.5353308940626,-13.9252896188063,323.534942315124,6.04882257613856,1.54425066835988
2022,2,7,0,58,33.071208,-21.5237924763151,-11.3916454116802,323.79664161553,6.03878614940859,1.53560705608665
2022,2,7,0,59,33.072685,-18.4670584074981,-8.97143661130792,323.887138856835,6.03768749623127,1.55032443117474
2022,2,7,1,0,33.071028,-15.3735247848276,-6.64493575216025,323.815000840598,6.02508427464528,1.53465777524094
2022,2,7,1,1,33.070948,-12.250247534518,-4.39361870469183,323.588437764515,6.02767535066761,1.55675429892746
2022,2,7,1,2,33.071655,-9.10389648906788,-2.20048247602212,323.214921772326,6.02265975007216,1.55820840942141
2022,2,7,1,3,33.072877,-5.94061810282512,-0.0495198881125089,322.701427654058,6.01634206040714,1.55642298831604
2022,2,7,1,4,33.078469,-2.76599028045495,2.07467924527694,322.054127058647,6.02482248424246,1.58855447973254
2022,2,7,1,5,33.078426,0.41389276389062,4.18656508806346,321.278383134834,6.02156967567206,1.59242927880675
2022,2,7,1,6,33.070307,3.59342952540411,6.30064602443288,320.378660694773,6.00863551498637,1.57584101673133
2022,2,7,1,7,33.070258,6.76797840952551,8.43213568794188,319.358037939611,6.02978871854881,1.63363135830558
2022,2,7,1,8,33.070049,9.93145321790004,10.5957047254084,318.21920547443,6.02142894670291,1.62820861141856
2022,2,7,1,9,33.070005,13.0779449506819,12.806910777689,316.963561294816,6.04113514126702,1.68456234262619
2022,2,7,1,10,33.07327,16.2012739612053,15.0822813071578,315.591739747127,6.03151465088887,1.67330008632383
2022,2,7,1,11,33.069692,19.2940027103207,17.4389717709138,314.103891735937,5.94260660836332,1.46679463545271
2022,2,7,1,12,33.06953,22.3490028825405,19.8963502990818,312.498666261403,6.01585158140589,1.65096498017344
2022,2,7,1,13,33.06934,25.3574881075059,22.4749726236293,310.774640577295,6.06985210999951,1.77018864283757
2022,2,7,1,14,33.069272,28.3096781614065,25.1975115841297,308.930027974242,6.12410911458046,1.86269379876269
2022,2,7,1,15,33.069247,31.1943306428131,28.0888125992112,306.962777970402,6.16929537816939,1.94035286201763
2022,2,7,1,16,33.068918,33.9984322340388,31.1759823027046,304.871578599473,6.15171044882723,1.92397757858628
2022,2,7,1,17,33.068735,36.7069101919444,34.4883438861,302.654809431479,6.11962311889523,1.8825220958475
2022,2,7,1,18,33.06864,39.3022071304272,38.05693247767,300.310923822845,6.11952369543971,1.89719365248914
2022,2,7,1,19,33.068784,41.7639679914064,41.9135847041691,297.839419733323,6.07507398664572,1.8370027797861
2022,2,7,1,20,33.068951,44.0687376534996,46.0892019639127,295.240913385374,6.06315378824221,1.82853943475945
2022,2,7,1,21,33.068225,46.1898436385905,50.6109891260561,292.518027369707,6.02563388781193,1.77440642751684
2022,2,7,1,22,33.068007,48.0976791967029,55.4987609463935,289.67423553169,6.02378689442565,1.78764400776581
2022,2,7,1,23,33.067892,49.7601987264801,60.7594848568735,286.714350802468,6.01575515325498,1.79265263217798
2022,2,7,1,24,33.069771,51.1443360707842,66.3817334953107,283.644753542037,5.94436677392882,1.66143448004329
2022,2,7,1,25,33.068633,52.2178451722521,72.3293335985555,280.474331140533,5.98219969518913,1.76393436923487
2022,2,7,1,26,33.067573,52.9523511645089,78.5395891348766,277.213290308217,6.05205135794513,1.90448963665604
2022,2,7,1,27,33.073011,53.3261401703985,84.9240653201028,273.873815567571,6.01440783521928,1.85102702711313
2022,2,7,1,28,33.067289,53.3268563249105,91.3723610475038,270.4713076688,5.95886635486223,1.75751277245871
2022,2,7,1,29,33.067149,52.9533904503437,97.770105404716,267.021228868661,5.927134782268,1.70055247801495
2022,2,7,1,30,33.067433,52.2158068127737,104.006787224061,263.542407780294,5.86910026270486,1.5716231331436
2022,2,7,1,31,33.06691,51.1339952524556,109.990668578431,260.055221353748,5.84438600112049,1.52159939459795
2022,2,7,1,32,33.069229,49.7349277484981,115.65619918161,256.581263006924,5.83366585535831,1.50436229722072
2022,2,7,1,33,33.06655,48.0500283243621,120.964179104841,253.144187649463,5.80992022907227,1.44422912897919
2022,2,7,1,34,33.066323,46.1117367843448,125.901393014651,249.768149352101,5.79924574039558,1.42478728361948
2022,2,7,1,35,33.072358,43.9517952828826,130.473443240687,246.477901473568,5.78353228209368,1.37998306811788
2022,2,7,1,36,33.066448,41.6006892967059,134.697698653531,243.300748123473,5.78047769724602,1.38781818519113
2022,2,7,1,37,33.066046,39.0847271855942,138.60223492772,240.262820261164,5.76365633777244,1.34511813229511
2022,2,7,1,38,33.065923,36.4279901436732,142.217471895845,237.391123667374,5.77397733003414,1.41056433281844
2022,2,7,1,39,33.065757,33.6513795909597,145.5753726536,234.71270570417,5.77307998554653,1.43145342269524
2022,2,7,1,40,33.066391,30.7729917617043,148.707347599114,232.253873673623,5.79094094695364,1.5019227172774
2022,2,7,1,41,33.070668,27.8084032356156,151.643254923438,230.039134788241,5.8192291224988,1.58025600127604
2022,2,7,1,42,33.065363,24.7719366845663,154.410091160876,228.092360415498,5.81868466631667,1.59407235960584
2022,2,7,1,43,33.066562,21.6747134974223,157.033985798908,226.434717382651,5.79991200044474,1.56243845122043
2022,2,7,1,44,33.065126,18.5277097951649,159.537753316183,225.085452948167,5.848600133188,1.66456380745389
2022,2,7,1,45,33.068406,15.3398889975104,161.942967621714,224.060569307759,5.88731434874456,1.73294869591286
2022,2,7,1,46,33.067696,12.1201558325141,164.26886684108,223.37408315016,5.91198250744458,1.77621700389693
2022,2,7,1,47,33.064761,8.87615020422332,166.533729354368,223.036263903665,5.93189128810659,1.80969934244902
2022,2,7,1,48,33.064902,5.61477618999405,168.754855224244,223.054350040817,5.94730086756057,1.8330127835714
2022,2,7,1,49,33.065666,2.34297774035393,170.948454108736,223.432524501706,5.88975916630352,1.71795705316818
2022,2,7,1,50,33.065597,-0.932592317991261,173.130269545816,224.170967881938,5.83371293186629,1.57178435436602
2022,2,7,1,51,33.064381,-4.20545015347864,175.315865421197,225.265948354903,5.79796455801853,1.4507194419477
2022,2,7,1,52,33.064102,-7.46922070520637,177.520950027954,226.710894945316,5.84292320939759,1.55091121879095
2022,2,7,1,53,33.064326,-10.7172391665271,179.761485835308,228.495139398683,5.92314841127433,1.69030329128601
2022,2,7,1,54,33.072515,-13.9429769445566,-177.945631655247,230.604763512268,5.93358197711978,1.68084775038943
2022,2,7,1,55,33.063889,-17.1377401787864,-175.583841188073,233.020345796826,6.0251264190103,1.82958657209904
2022,2,7,1,56,33.063647,-20.2949117977221,-173.13343428033,235.722514779738,6.19886774234745,2.0864743991064
2022,2,7,1,57,33.063582,-23.4052998475578,-170.574496048436,238.688305641434,6.37234680007529,2.29248939937585
2022,2,7,1,58,33.063613,-26.4591453485099,-167.885023018924,241.892910430547,6.33079052148523,2.23383276844244
2022,2,7,1,59,33.063353,-29.4454251577602,-165.041026206231,245.30875590627,6.2263110445748,2.0781821873793
2022,2,7,2,0,33.069806,-32.351939187428,-162.015992224348,248.907519012343,6.16423027892495,1.96558854972519
2022,2,7,2,1,33.064453,-35.1634207678555,-158.782603416707,252.65827702918,6.04837509045944,1.71726557897832
2022,2,7,2,2,33.064593,-37.8641329711562,-155.309848935732,256.529658188878,5.99453022281385,1.52775050008761
2022,2,7,2,3,33.063028,-40.4346561937847,-151.566898779676,260.49149491562,6.00358957568371,1.51165479345831
2022,2,7,2,4,33.06425,-42.8532852683421,-147.522479018906,264.512792194496,5.98842173899007,1.39167182910261
2022,2,7,2,5,33.06461,-45.0949914084968,-143.14832239281,268.562605884584,5.99248466963187,1.34991882034989
2022,2,7,2,6,33.064843,-47.1320267459697,-138.42172194857,272.610807558052,6.00855126347736,1.38501353030595
2022,2,7,2,7,33.062613,-48.9340922950204,-133.330620471507,276.628292964584,5.99599417684013,1.20719531923253
2022,2,7,2,8,33.062404,-50.4696496199377,-127.878261514531,280.587837812792,6.00177045097153,1.18174468377984
2022,2,7,2,9,33.063138,-51.7072112881397,-122.089818601864,284.46182042555,6.00768512885118,1.25026656537483
2022,2,7,2,10,33.062422,-52.6179331626112,-116.016317325531,288.226050412983,6.01585907568088,1.29191917940913
2022,2,7,2,11,33.062156,-53.1785346382252,-109.734824635042,291.859522109001,6.03287298388462,1.36718097813606
2022,2,7,2,12,33.06196,-53.3739568052135,-103.344802164805,295.342456352309,6.05281591523004,1.45495954090542
2022,2,7,2,13,33.061777,-53.1994819000249,-96.9582984389073,298.657863614278,6.07340851297756,1.53134543750851
2022,2,7,2,14,33.061758,-52.6614190901335,-90.687015741961,301.790144593295,6.02098383972181,1.28122365349347
2022,2,7,2,15,33.061672,-51.7762757703078,-84.6295262634236,304.726386712221,6.02318364453084,1.30877245280498
2022,2,7,2,17,33.062042,-49.0680387965308,-73.433549243916,309.974214638848,6.11458189807916,1.63680107031674
2022,2,7,2,18,33.061317,-47.3067417140091,-68.3687156636593,312.273510624083,6.08381431931317,1.55526028656691
2022,2,7,2,19,33.06119,-45.3166726759575,-63.6700092954941,314.351645030887,6.06125379768223,1.49465970331122
2022,2,7,2,20,33.061102,-43.1282105188282,-59.324679398331,316.208089872978,6.06924064662224,1.52810251760657
2022,2,7,2,21,33.062316,-40.7690350900146,-55.3097164466367,317.844250589008,6.05650628889602,1.50950107729714
2022,2,7,2,22,33.061596,-38.2639601415361,-51.5967689601062,319.262957625759,6.17810815571536,1.78450118584727
2022,2,7,2,23,33.060746,-35.6345184298026,-48.1548166931813,320.46875574794,6.07327211680738,1.58927118764708
2022,2,7,2,24,33.060587,-32.8993844819479,-44.9527942288195,321.467671865065,6.0588564497794,1.55547600871134
2022,2,7,2,25,33.061971,-30.0746390440853,-41.9608359327688,322.266625993262,6.06247279521759,1.57534670217492
2022,2,7,2,26,33.060417,-27.1743753883902,-39.1512150685391,322.873105190147,6.06457617636449,1.59098294148921
2022,2,7,2,27,33.06043,-24.2103595713936,-36.4979398366702,323.295527509888,6.0599444596798,1.59076876172702
2022,2,7,2,28,33.060092,-21.1930831515204,-33.9775060212349,323.54229496613,6.08514669286887,1.66304620677257
2022,2,7,2,29,33.05991,-18.1316221646201,-31.5683392250542,323.621819755786,6.08262785902763,1.67081067553024
2022,2,7,2,30,33.059737,-15.0340369597661,-29.2507105793363,323.542541554538,6.10834761931678,1.73478881568294
2022,2,7,2,31,33.059827,-11.9075330668379,-27.0064226475678,323.312269298702,6.11068351692562,1.74944326107968
2022,2,7,2,32,33.068043,-8.75827170486962,-24.8182751489479,322.9387767249,6.1204844295867,1.77531674103663
2022,2,7,2,33,33.059511,-5.59365446887621,-22.6712363962788,322.429068404197,6.12425439213694,1.7910504302188
2022,2,7,2,34,33.059371,-2.41811340271722,-20.5491868405175,321.788948865761,6.12171396749961,1.79588784894173
2022,2,7,2,35,33.059261,0.76235919157253,-18.4376596040675,321.023546714806,6.11834765469936,1.79866976967614
2022,2,7,2,36,33.061327,3.94240594506984,-16.3219916819383,320.136892233253,6.12910343018942,1.8243245501742
2022,2,7,2,37,33.059092,7.11617084589707,-14.1877435850445,319.132308625364,6.17814729170088,1.90692196141093
2022,2,7,2,38,33.067247,10.2787559436461,-12.0193725205401,318.01131380052,6.16499440006782,1.89681658180805
2022,2,7,2,39,33.059806,13.4228255718711,-9.80219716824751,316.775529865624,6.17149376815871,1.91517757277241
2022,2,7,2,40,33.064682,16.5434418058103,-7.51867335541352,315.425163949394,6.24114103543923,2.01636305968967
2022,2,7,2,41,33.058468,19.6324010572573,-5.15200426158881,313.960411738467,6.28202004075028,2.07113089321083
2022,2,7,2,42,33.061865,22.6830185091899,-2.68222606394604,312.379658189403,6.10516175663867,1.84541711431374
2022,2,7,2,43,33.058187,25.6857164653086,-0.0891325166568671,310.68184503538,6.21067995135621,1.99769171459774
2022,2,7,2,44,33.060922,28.6312373549036,2.65075013009008,308.864535546744,6.31994638472844,2.13917553915586
2022,2,7,2,45,33.057979,31.5075737256276,5.56195956648305,306.926042520544,6.28999751212814,2.10121808851712
2022,2,7,2,46,33.05779,34.3019287521581,8.67225718022006,304.864035192034,6.28583563244212,2.10614181244445
2022,2,7,2,47,33.057706,36.9988301122128,12.0110292768398,302.676639608146,6.20713064591276,2.00890648545619
2022,2,7,2,48,33.057503,39.5804279997232,15.6094344579487,300.362509499503,6.1639260332299,1.95836251771494
2022,2,7,2,49,33.057393,42.0260529802941,19.4992996087045,297.921181392205,6.15971528265814,1.96535960850837
2022,2,7,2,50,33.057335,44.311920302734,23.7112809910481,295.353079411692,6.11769794053497,1.91120915313103
2022,2,7,2,51,33.063013,46.4112395910918,28.2724783313695,292.659839861887,6.10696759941905,1.91040115616075
2022,2,7,2,52,33.056931,48.2934811532077,33.2000791839243,289.845669654679,6.03533700534491,1.80271638899942
2022,2,7,2,53,33.056795,49.9270259878287,38.5007200602823,286.914794269761,6.04318882017481,1.83901606039942
2022,2,7,2,54,33.056652,51.2785831203949,44.1599207523721,283.874302419767,5.98492044341704,1.74916138948231
2022,2,7,2,55,33.057069,52.3163048466599,50.1391629252461,280.732699018408,5.96786771300249,1.73497508983869
2022,2,7,2,56,33.056356,53.0123201254739,56.3723037208726,277.500510406395,6.05436583792603,1.90906387723867
2022,2,7,2,57,33.056183,53.3458482626806,62.7678601178333,274.190375694298,6.02589604526132,1.87138936812668
2022,2,7,2,58,33.056063,53.3057740686068,69.2158452886017,270.815890815451,5.94539568078731,1.7282131020358
2022,2,7,2,59,33.056339,52.8921870630914,75.6001831751548,267.393696373756,5.88244001635563,1.59027868256526
2022,2,7,3,0,33.055891,52.1163469633034,81.812321190275,263.942855208425,5.87009497616663,1.5687496997618
2022,2,7,3,1,33.055957,50.9990277013288,87.7633597918782,260.483621638272,5.8663329411886,1.57330437434605
2022,2,7,3,2,33.055561,49.5678927670765,93.3903259430792,257.037846722149,5.82892732843084,1.47462660641459
2022,2,7,3,3,33.055409,47.854420834819,98.6576951243977,253.629162582275,5.80974452255486,1.42695236591451
2022,2,7,3,4,33.062022,45.891012792704,103.554463251704,250.281598734215,5.80386699968656,1.42560475035269
2022,2,7,3,5,33.055184,43.7100883212812,108.086128920377,247.02251838235,5.77679190932005,1.33117563088274
2022,2,7,3,6,33.055161,41.3404496033825,112.274095212448,243.876976088101,5.78547663118365,1.39248034638465
2022,2,7,3,7,33.055928,38.8089197286853,116.145268388151,240.871709584579,5.79049295406897,1.42974004041733
